ins_0,ins_1,ins_2,ins_3,ins_4,ins_5,ins_6,ins_7,ins_8,ins_9,ins_10,ins_11,ins_12,ins_13,ins_14,ins_15,ins_16,ins_17,ins_18,ins_19,ins_20,ins_21,ins_22,ins_23,ins_24,ins_25,ins_26,ins_27,ins_28,ins_29,ins_30,ins_31,ins_32,ins_33,ins_34,ins_35,ins_36,ins_37,ins_38,ins_39,ins_40,ins_41,ins_42,ins_43,ins_44,ins_45,ins_46,ins_47,ins_48,ins_49
0.00457535,0.006198693,0.019297287,-0.007378985,0.003182461,-0.000661376,-0.013293944,-0.0038883,0.026764629,-0.0163001,0.003228121,0.000809979,0,0.005174875,0.01127971,-0.001323502,-0.005347594,0.003645541,0.010164569,-0.007676903,-0.00199115,0.00493537,-0.012658228,0.00320183,-0.00775092,-0.010893246,0.009968985,0.004755435,-0.006622517,-0.005496393,0.000915471,-0.01618705,0.007877462,0.002442997,-0.003546099,0.013189189,-0.005822658,-0.010565705,0.001388889,-0.004851425,0.00937194,-0.00387202,-0.005791506,-0.009306804,0.001136938,0.006453926,-0.002448313,0.004,0.004968619,-0.007889546
0.005123826,-0.0004995,-0.012502233,-0.010407374,0.00211491,0.008603574,-0.014595808,-0.016678495,-0.01584462,-0.002610373,0.011440829,0.004694076,0.003092494,-0.000532576,-0.003585181,0.002271867,-0.005760369,0,0.003354097,-0.01177262,0.00642873,0.004443405,0.018192918,-0.009460846,-0.004766318,-0.000244738,-0.006141698,0.012508452,0.005882353,0.01208981,-0.013414634,0.003395142,0.000868432,0.018683997,0.012989324,-0.003841229,-0.004350736,0.006451613,-0.003190014,-0.005941499,-0.002217295,0.000818331,-0.008090615,0.009394234,0.005930599,-0.001781261,-0.013771475,-0.013659647,0.004423627,-0.003313453
-0.001982441,0.003331667,0.012841382,0.009915865,-0.00932114,-0.00328084,0.003797949,-0.005413208,-0.010906258,0.009558489,-0.001767409,0.0153053,0.019899103,0.001598579,-0.003464819,-0.001133359,0.00811124,0.010617491,0.018147087,0.003063308,0.002422907,-0.004889406,-0.020266219,-0.010471807,0.004390049,-0.007343941,0.003531229,-0.005008347,-0.013450292,0.002730375,-0.004326329,-0.005205622,-0.025813449,0.013556619,0.003161778,-0.004070266,-0.006722689,0.022104332,-0.003756783,-0.002911877,0.007361111,-0.008176615,0.002936378,0.007060334,0.003135976,-0.001070664,0.003318125,0.002308136,-0.000777202,-0.010305851
-0.005107832,0.002988544,-0.002678571,-0.005058018,-0.006923487,-0.002962475,0.014377601,0.005986938,0.009713836,-0.00135257,-0.004603399,0.0149159,-0.001099203,0.014009576,0.014843541,0.002080182,0.018965517,0.001105889,-0.006801126,0,0.001757855,0.001403837,-0.00869033,0.004302826,0.000927152,-0.009617756,0.005278205,0.019798658,0.005730093,0.003744044,-0.010552452,0.015567766,-0.026052104,0.018882769,0.001751007,0.006668101,-0.007275804,-0.010813149,0.002234637,0.007992622,0.008548187,0.011541632,-0.008783344,-0.000956023,0.015880955,0.001071811,-0.003582748,-0.005757052,0.010759658,-0.006046355
-0.003137479,-0.00811124,0.000716204,0.014354067,0,0.004291845,0.007086908,0.011902615,0.016380655,0.020654628,-0.011739594,-0.000469043,-0.003576341,0.002273522,0.021741995,-0.00622759,-0.006204174,-0.016017675,-0.00283353,-0.005768578,0.002632156,-0.002803738,0.006297074,-0.00266327,0.009262935,0.002241036,-0.003062787,-0.004935834,-0.022789784,0.012546626,-0.002195734,-0.004250934,-0.011202561,-0.012355212,-0.025694809,-0.011324786,0.005795125,0.017490162,0.011008919,0.007014334,0.001367054,0.02200489,0.01378405,-0.006698565,0.003446578,-0.003568879,0.021297193,0.012159815,0.003078107,0.011490368
0.004864092,-0.002837116,-0.015208445,-0.001768868,-0.004647837,-0.009204471,-0.01962963,-0.001425771,-0.004860578,-0.004755059,-0.001439885,-0.006413265,0.018221977,0.005409178,0.000644828,0.002278769,0.012485812,-0.006174572,-0.006630358,0.001365188,0.002406476,0.003748828,-0.003803681,0.012655289,-0.011406844,0.000248447,-0.012069344,-0.009259259,-0.000603136,0.019758875,-0.004715498,0.007503234,0.012485549,0,-0.004305705,-0.001728982,-0.008642603,0.025999141,0.001654032,0.005754088,0.001228669,-0.005183413,-0.005827129,-0.02569043,0.00343474,0.001074499,0.006770481,-0.010869565,-0.004986575,-0.000668226
-0.00142369,-0.007364017,0.010356105,0.01978736,0.002873563,0.010285335,0.003022289,0.012136356,-0.022622108,0.027777778,-0.00036049,0,0.001626898,-0.001388407,0.018687975,0.004547177,0.003736921,0.007907371,-0.006436234,-0.005453306,0.002618944,0.014472456,0,-0.003898188,-0.005570292,0.012170889,-0.013105287,-0.00400534,-0.005431503,0.036781609,0.012950095,-0.010400616,-0.01644211,-0.005473026,-0.011171171,0.001298982,0.006495726,0.007958115,0.004678684,0.001806685,-0.003136079,0.023046092,0.008466298,-0.01878708,-0.009657702,-0.000715564,-0.003093477,0.003470214,0.00308404,0.010698763
-0.005988024,0.00657562,-0.001978061,0.000579206,0.00984957,-0.005582923,0.001506591,0.020631282,0.005260389,-0.041837838,0.004327443,0.027865239,0.014076881,0.005735141,-0.010374494,0.012070917,-0.006142964,0.007845335,0.011756238,0.006168609,-0.006530257,0.012425219,0.018105678,0.006100368,-0.000800213,0.006134969,-0.008102633,-0.012064343,0.014765372,0.000633513,-0.01933271,0.002854548,0.020896215,-0.01336478,-0.007653061,0.006918919,-0.000339674,-0.019738209,0.00109574,-0.00270514,-0.011626317,0.004113614,0.003874717,0.026872691,0.000864091,0.005370569,0.003507825,0.009798271,-0.002818345,0.000330797
-0.004016064,0.008040201,-0.01963964,-0.015918958,-0.015428267,-0.002311757,0.006769462,-0.015722184,-0.005494505,0.036894957,0.011849192,0.015928932,0.008542445,0.010022464,0.004474559,-0.005963474,0.002622214,0.001112038,-0.00877401,-0.004087193,-0.002848379,0.004772727,-0.003024437,0.006635396,-0.001601708,0.012682927,-0.007941911,0.005766621,0,-0.009813232,0.014626391,0.014749644,0.020013646,0.019920319,-0.002570694,-0.018896285,0.009344207,0.013777024,0.002189082,0.002109705,-0.007196236,-0.004877097,-0.006754583,0.002616945,-0.004440059,0.013532764,-0.007125571,-0.006278539,-0.008478931,0.009259259
0.002016129,0.005483549,-0.02131961,0.009117647,0.002341499,0.007944389,0.011953679,0.011585045,-0.023151802,0.004570185,0.009581263,-0.011457862,0.002646903,0.003079555,0.002800051,-0.002437195,0.00821969,0.008053319,-0.013636364,-0.002393981,-0.010327401,0.006559602,0.009100837,0.008978293,0.001871658,-0.005539499,-0.00526075,0.015514334,0.007574248,0,-0.000940144,0.014407752,0.000891862,0.0046875,0.010677467,-0.015320639,-0.010940919,0.006481288,0.000273038,0.004511278,-0.004878729,0.00156832,0.022020725,-0.011092985,-0.00049554,-0.002459592,0.018551117,-0.007466973,-0.00660793,0
-0.007185973,-0.002313667,-0.004131455,0.033226465,-0.009703504,-0.003284072,-0.004798819,0.007287871,0.01077296,-0.008448873,-0.007029877,0.003507702,0.001583949,0.006310762,-0.018911029,0.000375869,-0.007596813,-0.002754821,0.001212709,0,0.003108348,0.011910112,-0.017075517,0.014192386,0.002001601,0.001937515,0.00114969,0.021919628,0.013452028,-0.001278772,-0.006587202,-0.003267974,0.005346402,-0.008553655,0.003642987,-0.021560347,0.002042206,-0.024304113,0.006414631,-0.001646707,-0.007143858,-0.001370131,0.012674271,0.002969317,0.001115518,0.000704473,-0.001861207,-0.013888889,0.006391026,-0.007536042
0.003474233,0.014245486,0.012257213,-0.004231312,0.000544366,0.0092257,0.005934718,-0.031524548,-0.011191047,-0.014966135,-0.002831858,-0.014133739,0.001581444,-0.006610169,-0.00530401,0.002630096,-0.002053771,0.011878453,-0.000726744,0.002742544,-0.004426737,0.001998668,0.027159286,0.01143936,-0.002397123,0.010635726,-0.015158475,-0.008124797,0.016982237,0.016645327,0.016103568,-0.002774275,0.00421006,-0.00627451,-0.005626134,0.003861881,0.007982337,0.02065148,-0.013696772,0,-0.008182844,-0.022736182,0.007196496,-0.006578947,-0.001114275,0.002111932,0.003995738,0.009389671,0.008035251,-0.000990426
-0.006058857,-0.008819206,-0.003539493,-0.009348442,0.001994922,0.002611818,0.01179941,-0.018498755,-0.015359741,-0.009759343,-0.004259851,0.030368429,0.018947368,-0.000341239,-0.006112628,-0.005808507,0.008231993,0.001092001,-0.000727273,0.006837607,-0.004446421,0.007535461,-0.006669843,-0.003074558,-0.004805767,0.017459938,0.004197761,0.00982962,-0.00671785,0.002518892,0.002486016,-0.01138088,0.006840247,0,0.003285271,0.010183299,-0.0042123,0.016478932,0.001099959,-0.004948268,-0.004978663,-0.008423586,0.014600808,-0.010264901,-0.002602876,0.000351247,0.020562483,-0.001744186,-0.006556956,-0.001652346
-0.001161103,0.013181743,-0.000560852,0.007434944,0.018461538,0.004233149,0.005830904,0.003805727,0,-0.000895957,0.028520499,-0.000448833,0.008522727,-0.006827104,0.00157027,-0.002073125,0.000742253,0.001908917,0.005337215,0.005093379,-0.001563198,0.003299604,-0.002158273,0.003524617,0.005633803,0.010343206,0.01532745,-0.00486697,0.02531401,0.004711055,0.002479851,-0.00089537,0.010300241,-0.006314128,-0.0041841,-0.007392473,-0.003722504,-0.008208496,0.004944376,-0.004972875,-0.004002859,-0.03236246,-0.020208206,0.015055202,-0.001739779,-0.001053371,0.004939555,0.022131625,0.003235408,-0.006951341
-0.004940424,0,-0.016460905,0.016463242,-0.007641727,-0.004215305,-0.005072464,0.031594151,0.009852217,-0.023427867,-0.001733102,-0.011375543,0.003585147,0.00618663,0.013848968,0.003966006,-0.000927128,0.007621121,0.005550193,-0.002702703,0.008499217,0.001973251,0.00384523,0.005817144,0.000133387,-0.007445323,0.000914913,0.011737855,-0.005653977,-0.008440138,-0.010513296,-0.011522212,0.002169197,0.007942812,-0.00621118,0.00248251,0.008831522,0.015518312,0.001640016,0.001514463,0.005741352,-0.018185619,-0.01625,-0.008569545,0.005352919,-0.003866432,-0.0102186,-0.007407407,0.009545924,0.002666667
-0.003504673,-0.006993007,0.01312286,-0.006143535,0.001790831,-0.009117551,0.005462491,0.005075254,0.006233062,0.013085399,-0.005902778,0.018470855,-0.001275836,0.000683177,-0.003994845,0.006207675,0.000556793,-0.001080497,0.00287977,0.00101626,0.003104901,-0.020131291,0.000957625,-0.011348756,-0.004934649,0.010548523,-0.013025594,-0.003867225,0.002084913,0.005359395,-0.001875,0.002719855,0.008008658,0.023640662,-0.006066176,-0.004052229,-0.003030303,0.017318663,0.007095102,-0.001058521,0.000285429,0.012561209,0.024142313,0.011635638,0.000371471,-0.01340861,-0.003397804,0.001722158,-0.000894454,-0.00099734
0.004689332,-0.007042254,0.006945748,-0.002247822,0.002502681,-0.000328623,-0.017747193,-0.021417378,-0.013735524,-0.00917743,0.004191408,-0.010851791,0.01073071,0.008363202,0.006598525,0.008599738,0.007419774,0.006489995,0.007178751,-0.000676819,-0.00508512,-0.005582849,-0.024754843,-0.011258278,-0.003484788,-0.006495013,0.000231535,0.009058557,-0.025156043,-0.011602383,0.017845961,0.010074916,-0.026197123,0.004618938,0.003513963,-0.007685353,0.006416751,-0.012417384,-0.002980626,0.002724796,-0.001997432,0.019974769,0.021091811,0.002957608,0.005322441,0,-0.016391293,0,0.000895255,-0.012978369
-0.007584597,-0.000659739,-0.011558538,-0.015206984,-0.010164051,-0.002301118,0.009218289,0.001423488,0.001365374,-0.016923957,0.024347826,-0.029756537,-0.013397371,-0.003893026,-0.003213368,-0.005746061,-0.016755662,-0.001880709,0.024946543,0.005418219,0.004222222,0.003368516,0.020723483,0.001562849,-0.006859449,0.003502218,0.003009259,0.01090093,-0.00814901,0.006027919,-0.003691172,0.012276215,0.001764057,0.002298851,-0.01271655,-0.009339408,-0.00033557,0.031636585,0.006930289,0,0.006576126,-0.000206143,-0.0009113,0.012123198,0.006156119,-0.000357654,0.003866151,-0.006303725,0,-0.01146325
-0.007348618,-0.002805744,-0.027159562,0.021732914,-0.003242659,-0.001317957,0.002922908,0.012260128,0.011180802,-0.009305572,0.012224109,-0.012546468,0.012810658,0.004587935,-0.029142489,0.004101417,0.015917603,-0.004576043,-0.000231803,0.005725834,-0.005974773,-0.0064906,0.003123498,0.005015604,-0.015303359,-0.01535598,0.010846988,-0.020298129,0.004694836,0.018606118,-0.01018833,0.003410814,0.013207132,0.001529052,0.019600523,0.001609565,-0.004531722,0.007863181,0.011740891,-0.003321256,-0.001846329,0.001030928,0.01368197,0.002266106,-0.009667156,0.003577818,0.006108898,0.005190311,-0.000511117,-0.000341064
-0.001480604,0.011089043,-0.018805739,-0.005877414,0.010844027,-0.003299241,0.004371585,0.008425487,-0.020765912,0.005400963,-0.009392821,-0.008,-0.008601062,-0.006258457,-0.011820959,0.004084664,0.015299539,-0.012709573,-0.000695572,0.003348962,-0.001335708,0.002928588,0.01497006,-0.003659754,0.00618897,0.003544423,-0.004109589,-0.012301716,0.008956386,0.003095975,-0.008733624,0.006924336,0.01129698,-0.018320611,0.004943244,0.003443526,0.020232676,-0.005266238,0.005869014,-0.000454408,0.007825839,0.003089598,0.015896821,0.014534884,-0.000123564,-0.002495544,-0.014255544,0,0.007542828,-0.001705902
0.004744958,-0.001636929,-0.005730093,-0.006475225,0.002145539,0.003972195,-0.009793254,-0.019321149,0.005508124,-0.005488731,-0.009481883,-0.00711575,0.011992855,-0.002723404,0.02688172,-0.001109467,-0.007625272,0.011503698,0.010440835,0.007009346,-0.003566652,-0.000673854,0.02560472,0.01213268,0.002323674,-0.002825524,0.008482348,0.000983284,0.009455809,0.007407407,-0.013215859,-0.001750438,0.006659506,0.006998445,-0.00929131,-0.010295127,-0.002313667,0.013921569,0.000132608,-0.001666919,-0.002541296,-0.003080082,-0.002657219,-0.014326648,0.001482946,-0.002501787,0.00602571,0.005163511,-0.002664636,-0.005809979
0.003541913,0.005410723,0.005961844,0.004250496,-0.001605709,0.003626772,-0.008424908,0.003904863,0.010408107,-0.006341005,0.004786325,0.013696448,0.003782148,0.001877453,0.00078534,-0.008515365,-0.004573729,0.002437043,0.01010333,0.003977461,0.002237136,0.001123848,0.007017948,-0.000109975,0.009273149,-0.010861865,0.000681973,-0.003929273,0.030395718,0.011029412,0.003507653,0.017159319,0.015151515,-0.018532819,-0.001103347,-0.007628294,0.006625808,0.006188358,0.000265182,0.001517911,0.0009908,0.011740474,0.002368265,0.002260982,0.000370188,0.006449301,-0.002928258,-0.007420091,0.00394402,0.00446889
0.003823529,-0.006686236,0.003753457,0.000846501,0.004467477,0.00131406,0.007388253,-0.009016973,0.015451342,0.003899787,-0.000340252,-0.02325216,0.003014318,0.006303237,0.003008109,0.004294249,-0.007719169,-0.007293355,0.005910434,0.000990426,0.000223214,0.009429726,0.002284931,0.006049274,0.003918389,0.01026498,0.001817356,-0.006574622,-0.004081633,-0.007878788,-0.004130918,-0.005048639,0.003783897,-0.007081039,-0.007179676,0.011646867,-0.008392299,-0.007111282,0.002518558,0.002424977,0.004383484,-0.012825733,0.021854696,0.001289075,0.00641421,0.004271983,0.005072754,0.002875216,-0.008110506,0.016084873
0.004101963,-0.003776063,0.022436528,0,-0.00124533,0.001968504,0.01540154,-0.022836753,-0.00560598,-0.006121248,0.004765146,0.004825479,0.004758327,-0.004570848,-0.017212153,0.003346347,0.010372291,-0.011428571,-0.010621469,0,-0.000223164,0.009119217,0.002279722,-0.008090084,-0.00820996,-0.017013233,-0.012698413,0.014559894,-0.001862891,0.006719609,0.001914486,0.001113861,0.002722513,0.014263074,0.002781383,0.014045591,-0.00680385,0.001935734,0.001454449,0.00680375,0.004645924,-0.009074036,0.002023121,-0.003862247,-0.010785635,0.002835874,-0.003453314,0.020642202,0.010859844,0
0.001459002,0.005108767,0.003849856,0.008175923,0.013003206,-0.001637197,-0.006861683,-0.013145883,0.009127517,-0.003079474,-0.014227642,-0.00656315,-0.005732802,0.008843537,-0.000265358,-0.004632203,-0.001283226,-0.005229838,-0.00571037,0,-0.007366071,-0.003526559,0.016604117,0.00727433,-0.000407111,-0.005288462,0.008957281,0.006196999,-0.020903322,-0.009101942,-0.004140127,0.00370874,0.006683375,-0.0109375,-0.002034024,-0.009082652,0.000501253,0.025888717,0.006601532,0.004955699,-0.001821749,0.017689906,0.001730603,0.00549273,-0.006195019,-0.0038883,-0.012261762,0.004494382,-0.002275025,0.00269451
-0.00990676,-0.011969175,0.017641419,0.005033557,-0.013539652,0.001311906,-0.021818182,-0.022386679,0.011439213,0.003207794,-0.00137457,0.002417016,-0.019052394,-0.002022927,0.003052422,0.002978407,-0.001468429,-0.002767017,-0.006202619,-0.002968338,0.001349224,0.00752046,0.002796733,-0.013677645,0.005837632,0.009908168,-0.005918507,-0.005510535,-0.013724743,-0.007960808,-0.012152223,-0.002217022,-0.017219917,-0.015007899,0.007967389,0.005728689,0.007181029,-0.019774011,-0.000131165,-0.008816497,0.00491366,-0.008793456,-0.015836453,0.001285347,-0.006108964,0.004968062,-0.008500877,0.008389262,-0.006333924,-0.004030904
0.002060035,-0.005144374,0,0.012520868,-0.008912656,-0.00294792,0.008921933,-0.001324754,-0.005786428,-0.011013738,0.012044047,-0.006751326,-0.005366726,0.00152027,-0.011907912,0.00389755,-0.010845588,-0.004994451,-0.009015257,-0.010585511,0.000898271,-0.014050494,-0.015841142,0.001664078,-0.000944797,-0.026082795,-0.012136478,-0.00619296,-0.006571318,-0.000308642,-0.011977986,-0.007529935,-0.017310534,0,-0.003125,-0.01070859,-0.009782789,-0.014601345,-0.01010101,0.000904568,0.00181615,-0.012585104,0.006729081,-0.00224647,-0.00263422,0.009887006,0.005715841,0.001109262,-0.002167262,-0.008431703
0.000293686,-0.008173478,-0.018466177,0.008793625,0.010971223,-0.005584757,-0.019528371,0.015539132,0.015873016,-0.000598731,-0.004760286,-0.010519502,-0.020811922,-0.003035925,0.001740761,-0.004252172,-0.006318528,-0.015337423,0.010496851,0,-0.002468028,0.001113338,-0.019836772,-0.008085059,-0.004052959,0.004914005,-0.01553083,-0.006559528,0.001750973,-0.003704847,-0.001310616,-0.005721393,-0.019334049,0.004811548,0.006085193,0.007600184,0.004018754,-0.007603821,-0.007818712,-0.006025004,0.004183517,-0.003760969,0.008427783,0.015760695,-0.004150421,-0.00979021,-0.003788904,-0.011080332,0.005493804,0.003401361
-0.007927187,-0.00588631,0.005951238,0.008716971,-0.007649884,-0.009580443,0.004885381,0.004478447,0.00625,0.023244668,-0.006491288,-0.018318613,-0.002886382,-0.009304686,-0.004143831,0.002413665,-0.001683187,0.008779383,0.003462604,0.003343363,-0.011920828,-0.00044484,0.004394588,-0.001563198,0.003526858,0.003178484,0.001412762,0.016507098,-0.003690037,0.008986675,0.000656168,0.014510883,0.001971522,0.013567438,0.003848974,-0.014857143,-0.009172782,-0.013359528,-0.003873381,0.002273072,-0.008471046,0.003145973,0.00778098,0.008233059,0.005430664,-0.001765537,-0.005025808,0.006722689,0.004193139,-0.006440678
-0.001775673,-0.00304517,-0.01278626,-0.017013233,-0.004481893,-0.001334223,-0.010097233,-0.010403121,-0.020962733,-0.008430913,0.017537827,-0.001832722,-0.007894737,-0.005806011,-0.019731544,0.010001852,-0.014237542,-0.008983717,0.001380262,-0.005664778,-0.00045527,0.008010681,-0.014392631,0.002124804,0.009867532,0.015598343,0.001645897,-0.019486846,-0.00545809,-0.018120393,-0.004590164,-0.00702836,0.00590293,-0.011023622,-0.021179478,-0.003944316,0.00824777,0.012544803,-0.00160901,0.001511944,-0.00070028,0.007944805,-0.016299685,-0.006595477,-0.007536742,-0.004244782,-0.004368601,0.003895381,0.003416424,0.005117707
0.001778832,-0.003054471,0.009278948,0.006593407,0.006122816,-0.005344021,0.015111447,-0.022151305,-0.01136664,0.006140765,0.001351808,-0.024202971,0,-0.003607008,-0.020402574,-0.008252338,0.02204485,-0.003116147,0.003216173,0.007372654,0.002505124,-0.005739514,0.010280374,0.000334784,-0.004015527,-0.015358771,0.001173709,0.016561775,0.001176009,-0.002189553,0.015810277,0.003849497,-0.018474245,0,-0.021078157,0.022129047,0.003005008,0.00747296,-0.010475423,0.006189614,-0.002102313,0.016801493,-0.009011628,-0.002529244,0.001139096,-0.003907638,-0.001096942,0.002217295,-0.003656999,0.013917176
-0.004735129,-0.005446809,0.000766137,0.008733624,-0.010739216,-0.003022163,-0.002977298,0.010558648,0.038770053,-0.009859155,0.013499831,-0.012145056,-0.008753316,-0.000172384,0.005591278,0.000739645,-0.003532912,0.005683433,-0.009846577,-0.00499002,0.00431622,0.011323268,-0.008556892,0.030678269,-0.000134391,-0.012429929,-0.00890973,-0.00325839,-0.008222396,0.006583072,0.000648508,0.012246413,-0.015500443,0.017515924,0.016196646,0.003418414,-0.000499334,0.000585594,0,0.003900975,-0.005617978,-0.005711954,0.01026694,-0.019017433,0.005436157,0.002853067,-0.009746054,0.014933628,-0.002657891,0
0.00921796,-0.005134349,0.022583732,-0.010551948,-0.005970689,0.003368137,-0.011944756,0.008548632,-0.017503218,-0.000711238,-0.013986014,-0.024588745,-0.00615467,-0.002586207,0.000834028,0.010716925,-0.002239224,-0.016953942,-0.006012951,-0.003009027,-0.000226193,-0.010318332,0.027874971,0.003247105,0.003494624,-0.016781836,0.01182872,0.009480222,0.009474931,0.015882903,0.00162022,0.004399365,-0.007647323,0.00312989,-0.00431277,0.003861004,0.004163197,0,-0.001764387,0.010461814,-0.003248588,-0.005539598,0.009581882,-0.021001616,-0.003646423,-0.003556188,0.005544774,0.001634877,0.008629442,0.001339136
0.003241014,0.003440564,-0.013475576,0.005742412,-0.009464871,0.009399127,0.000377786,0.006969297,-0.017815038,0.001067616,0.023978386,0.01810758,0.00538503,0.00414866,-0.008333333,0.011882998,0.007667851,0.017246335,0.008375989,-0.002682763,0,-0.009760426,-0.004879156,0.01542777,-0.007768551,0.00502008,-0.007949497,0.019430052,0.017598749,-0.010729614,-0.004529279,0.000608347,0.015412511,0.026521061,-0.006214689,-0.008823529,-0.0026534,-0.018728053,-0.005166553,0.001922792,-0.000141703,-0.014648236,-0.010066149,0.019141914,0.007193337,0.004639543,0.009374138,-0.002176279,0.014343231,-0.002006018
-0.00763583,0.005143151,-0.000569152,-0.016313214,-0.005512679,0.003658131,-0.021148036,0.027123083,-0.004001067,0.003554924,0.001319261,-0.012903226,-0.004284949,0.00413152,0.004341737,0.00831075,-0.011878248,0.010737496,-0.015689894,-0.00268998,0.002488688,0.010080645,0.004104903,0.002124947,0.010934125,-0.002997003,0.010370021,0.026683609,0.008070715,-0.019522777,0.008774781,0.005593385,-0.000223214,0.010638298,0.013454614,-0.000456517,-0.002826738,-0.027634195,-0.002733361,0.008562149,-0.00255102,0.002093802,-0.000290529,-0.008095855,-0.007392557,-0.007460036,-0.005189839,0.003271538,-0.003100968,0.01440536
-0.002071619,-0.004605151,0.000759301,-0.012437811,-0.000369549,0.002982107,-0.00154321,-0.003642324,0.003213712,-0.011453536,0.017457181,0.000529942,0.016675632,-0.003943082,-0.026216706,-0.007167174,0.000563486,-0.01509645,-0.019924988,-0.003708699,-0.008801625,0.001330672,0.016238928,0.009329941,-0.00654293,-0.003757515,-0.003265687,-0.002165842,0.008577964,0.011061947,0.004832474,-0.013301088,-0.017637866,0.009022556,-0.005235602,0.006622517,0.005336001,0.014516459,0.005070577,0.00190281,-0.004973004,0.03343084,0.003487358,0.005550114,0.005806614,-0.007158196,-0.007276222,0.001086957,-0.007838746,0.008916777
0.008303677,-0.000514051,-0.016881639,0.003358522,-0.004990758,-0.008589362,-0.00927357,-0.011880826,-0.000800854,0.012900143,0.006798317,0.007415254,-0.001322751,0.003270224,-0.010024345,-0.000360946,-0.017458232,-0.00283849,0.016981583,-0.000338409,-0.001593807,0.002436323,0.017208627,0.009558824,0.006048387,0.015086749,0.007254856,0.023875969,-0.014364014,0.007814942,0.008656621,0.012990196,0.001818182,0.017883756,-0.005827068,-0.009754991,0.005971139,0.020354696,0.001499864,-0.008765522,0.001427959,0.015770319,0.011004923,-0.000324675,0.001129518,0.000720981,0.004425391,0.000542888,-0.001379483,-0.015384615
0.002941176,0.012000686,-0.014663322,-0.00362622,0.00297232,0.003665445,-0.018720749,0.002219756,0.008282127,-0.014976415,0.003858521,-0.000175254,0.024900662,-0.008063133,-0.003327065,-0.002166456,-0.000764234,0.001992599,-0.012699906,0.000677048,-0.001596351,0.007954043,0.007579919,-0.001976901,0.008283233,0.022541491,0.010920074,0.004239855,0.018791946,0.008684864,0.01525747,-0.004113235,0.014519056,0.008052709,-0.011344299,0.01443299,-0.000659522,-0.018368556,0.00136147,0.010316875,-0.003422216,-0.003582803,-0.000572902,-0.014939916,0.016171493,0.003242075,-0.021065675,0.017362995,0.002260455,0.00831117
0,0.001863459,-0.007832387,0.009238522,0.012039267,0,-0.007949126,0.00110742,0.018282989,0.012570334,-0.009288917,0.02208589,0.00491083,0.007090972,0.015674891,-0.00217116,0.012810707,0.005113636,-0.003811339,-0.00135318,0.005481955,-0.00942569,-0.025403402,0.014386989,0.017092885,0.000968992,-0.013789933,-0.011761158,-0.000564653,-0.007687577,-0.013149656,-0.014577259,0.00245975,0.019607843,0.017211704,-0.019647696,0.001979871,0.006237425,0.00774983,0,0.005580197,0.009988014,-0.005445686,-0.011869436,-0.000123365,0.00502693,0.016174402,-0.0032,0.002004761,0.004286185
0.006158358,0.009130876,0.003355042,0.010540915,0.009516837,0.000664011,-0.016426282,0.007558997,0.016913869,-0.015488295,0.021985128,0.01937918,-0.004372428,0.002919457,-0.03029437,0.00942883,0.004908439,0.003391747,0.00263032,0.005758808,-0.000681508,0.003098031,-0.005705336,-0.003186023,0.0027358,0.002420136,0.008622699,0.020140372,-0.005461394,-0.001859312,-0.003489848,0.008629191,0.002453714,-0.017094017,0.008084226,-0.005298318,-0.003951918,-0.012797441,-0.000134916,0.005105762,0.004837792,0.008504747,-0.008933718,-0.008008008,-0.009376928,0.008931761,0.024913495,-0.002675227,0.001250469,0.009192383
-0.002040222,0.001508043,0.008261212,0.000823497,-0.006707759,0.000995355,0.00407332,0.036779506,-0.017911975,-0.001441095,0.009174312,0.012113055,-0.008008267,-0.004452055,-0.009431182,0.003412969,-0.011083975,-0.012112676,-0.001192464,-0.00269451,-0.006365083,-0.001323627,-0.01440144,0.025157233,0.008574769,0.000724288,-0.000924214,0.014059228,-0.00397652,-0.020180068,-0.00222859,-0.001099976,0.016688919,-0.002898551,0.009884372,0.002779064,0.008761779,0.002430626,0.001754149,0.002467344,-0.001132824,0.006079623,0.013085199,0.017827111,0.001245485,0.00601983,0.000810263,0.00751073,-0.003247159,0.00683149
-0.001752336,-0.001003848,-0.012095201,-0.006308283,0.004015331,-0.004640371,-0.007707911,-0.00917755,0.014590933,-0.016716777,-0.010344828,-0.00099734,0.003645833,0.001547988,-0.006545671,-0.003401361,-0.005509119,0.0285144,-0.004297994,0.006754475,-0.003431709,-0.000441794,0.027739726,-0.007341849,0.000386449,0.009891435,-0.008556892,0.016814159,0.001901141,-0.005069708,-0.007338864,-0.00208002,0.018165901,0.002906977,-0.01089566,-0.014549654,-0.008685677,-0.007274197,0.006465517,-0.002606052,-0.00680465,0.013840156,0.005453502,-0.007931262,-0.008583157,0.006687786,0.006476859,0.016506922,-0.004636011,-0.008400646
